stack_height,top_etd_gap_days,same_vessel,same_port,weight_ok,weight_rank_inc,weight_rank_top,block_occ,days_until_dep,unsafe_count,intra_vessel_rank,unsafe_rank_count,rank_gap_to_top,unsafe_x_height,min_height_pct,hours_until_load,same_group_in_stack,initial_below_count,reshuffles
2,15.5422,0,0,1,2,1,0.6317,2.906,0,4,0,2,0,0.2147,60.24,0,0,1
3,-1.301,0,0,1,1,1,0.8017,1.0226,3,17,3,15,9,0.6313,8.21,0,0,0
3,0.5869,0,0,1,2,2,0.6546,0.6219,1,4,0,-3,3,0.5026,5.42,0,0,0
1,1.2345,0,1,0,1,2,0.5097,4.1203,0,17,0,7,0,0.0032,82.55,0,0,1
2,4.7407,0,1,1,3,3,0.5398,0.9562,0,3,0,-6,0,0.31,4.47,0,0,1
3,-0.3116,0,0,1,1,1,0.6259,0.8711,1,17,2,9,3,0.413,4.57,0,0,0
2,-1.2761,0,0,0,1,2,0.6176,1.1723,1,17,1,16,2,0.0544,11.8,0,0,0
3,-0.3116,0,0,1,1,1,0.7907,0.8798,1,17,1,3,3,0.4251,4.78,0,0,0
3,-1.2761,0,0,1,1,1,0.6315,0.8678,1,17,1,9,3,0.4098,4.49,0,0,0
2,22.345,0,0,0,1,3,0.6022,3.2965,0,5,0,5,0,0.3581,69.61,0,0,1
2,-1.2761,0,0,0,1,2,0.6306,1.7673,1,17,1,13,2,0.0016,26.08,0,0,0
3,11.032,0,0,1,1,1,0.7533,0.9625,0,17,0,3,0,0.5443,6.77,0,0,0
3,14.8517,0,0,1,1,1,0.7194,0.5961,0,5,0,-6,0,0.4657,4.8,0,0,0
3,12.8588,0,0,1,2,2,0.7708,0.8121,0,1,0,0,0,0.7421,9.99,0,0,0
3,5.2556,0,0,1,1,1,0.6722,0.6778,0,5,0,0,0,0.5828,6.76,0,0,0
3,-3.0416,0,0,1,3,2,0.6422,5.2753,1,0,0,-7,3,0.597,117.02,0,1,0
3,-3.1947,0,0,0,1,2,0.7378,0.7178,2,5,0,-2,6,0.6403,7.72,0,0,0
3,-2.6714,0,0,1,1,1,0.6361,0.8633,2,17,2,15,6,0.4072,4.38,0,0,0
2,1.2345,0,1,0,1,2,0.613,1.1737,0,17,0,7,0,0.0565,11.83,0,0,0
2,-1.7787,0,0,0,2,3,0.6125,2.6088,1,7,1,7,2,0.0127,53.07,0,0,0
3,-1.2761,0,0,1,2,2,0.7567,0.9615,2,13,1,6,6,0.5427,6.74,0,0,0
2,-3.1947,0,1,1,1,1,0.6074,0.8913,2,5,0,-9,4,0.0723,11.89,0,0,1
3,4.9441,0,0,0,1,3,0.65,0.8511,0,17,0,11,0,0.3993,4.09,0,0,0
3,4.9441,0,1,1,3,2,0.8017,1.025,1,3,0,-4,3,0.634,8.26,0,1,0
2,14.8517,0,0,1,1,1,0.6157,0.8614,0,5,0,3,0,0.0549,11.17,0,0,0
3,-3.5063,0,0,1,3,2,0.6315,0.9425,1,3,0,-7,3,0.5158,6.28,0,0,0
3,-0.9894,0,0,1,1,1,0.7808,0.8063,2,5,1,-3,6,0.7373,9.85,0,0,0
3,4.2761,0,0,1,3,3,0.7244,0.972,0,3,0,3,0,0.558,6.99,0,0,0
3,0.2753,0,0,1,3,1,0.7796,0.8839,0,3,0,1,0,0.4314,4.88,0,0,0
3,-3.5063,0,0,1,3,2,0.8022,0.9462,1,3,1,2,3,0.5211,6.37,0,0,0
3,-2.3598,0,0,1,1,1,0.6211,0.6945,1,5,1,3,3,0.6071,7.17,0,0,0
2,-13.744,0,0,0,1,2,0.6142,12.7121,1,5,0,-5,2,0.3234,240.0,0,0,1
3,4.2761,0,0,1,3,2,0.7858,1.1153,0,0,0,-1,0,0.7342,10.43,0,0,1
3,-0.3547,0,1,1,2,1,0.7858,0.818,0,10,0,2,0,0.7706,8.41,0,0,1
3,0.0,1,0,1,3,3,0.6398,0.9393,0,3,1,3,0,0.5111,6.21,0,0,0
3,0.0,1,0,0,1,2,0.7139,0.598,1,5,1,4,3,0.4689,4.85,0,0,0
3,-0.3116,0,0,1,3,2,0.7148,0.9095,1,3,1,2,3,0.4684,5.49,0,1,0
3,-2.3598,0,0,0,1,2,0.7944,0.5667,2,5,1,-2,6,0.423,4.1,0,1,0
3,-3.5063,0,0,1,3,1,0.6789,1.0545,1,3,0,-8,3,0.6682,8.97,0,0,0
3,-0.3116,0,0,1,3,3,0.79,1.0121,3,3,0,-3,9,0.6155,7.95,0,1,0
2,-3.7969,0,0,1,3,3,0.6065,0.8526,1,9,1,9,2,0.0427,10.96,0,0,0
3,0.3116,0,0,1,3,2,0.72,0.662,1,9,0,8,3,0.5601,6.38,0,1,1
2,-3.5063,0,0,1,2,1,0.6044,4.492,1,4,0,-7,2,0.3235,91.47,0,1,2
3,8.3606,0,0,1,2,1,0.7,2.9658,0,7,0,-1,0,0.7516,57.81,0,0,1
3,-3.5063,0,0,1,2,1,0.7022,0.9793,1,4,1,2,3,0.5686,7.17,0,0,0
3,0.0,1,0,1,3,2,0.6935,0.6062,0,9,0,-4,0,0.4805,5.04,0,0,1
3,-3.1947,0,0,1,3,3,0.7067,0.7323,1,9,1,6,3,0.6551,8.07,0,0,0
2,-1.2761,0,0,1,2,2,0.5852,4.391,2,4,2,3,4,0.2857,89.05,0,2,2
3,-0.3116,0,0,1,2,2,0.7742,1.0866,2,4,0,-6,6,0.702,9.74,0,1,0
3,5.2262,0,0,1,3,1,0.7963,11.1152,1,9,1,9,3,0.4219,240.0,0,1,0
3,2.5354,0,0,1,2,2,0.7983,0.7914,0,7,0,6,0,0.7986,9.48,0,0,0
3,-3.1947,0,0,1,3,2,0.6769,0.6128,1,9,1,5,3,0.49,5.2,0,0,0
3,-0.9463,0,0,1,2,2,0.7567,1.0971,2,4,0,-9,6,0.7131,10.0,0,1,0
3,-1.301,0,0,1,2,2,0.6589,1.0635,1,4,0,-3,3,0.6777,9.19,0,1,0
2,3.6192,0,0,1,3,2,0.5778,0.8394,0,9,0,9,0,0.0258,10.64,0,0,0
2,0.0,1,0,1,2,1,0.6,1.1577,1,4,1,2,2,0.0327,11.45,0,1,1
3,1.5461,0,0,1,3,3,0.6578,0.6824,0,9,0,0,0,0.5897,6.87,0,0,0
3,-0.2753,0,0,1,3,2,0.8033,0.8571,1,0,0,-16,3,0.3819,10.62,0,0,1
3,-9.9624,0,0,1,2,2,0.8011,10.7527,1,10,1,3,3,0.3923,240.0,0,0,0
1,12.9744,0,0,1,2,2,0.5022,5.201,0,4,0,-9,0,0.1301,108.49,0,0,3
2,-0.6347,0,0,0,2,3,0.5898,0.8598,1,10,1,4,2,0.0528,11.13,0,0,1
2,2.4134,0,0,1,3,2,0.6233,0.6493,0,3,0,-7,0,0.0005,4.36,0,0,1
3,4.9441,0,1,0,2,3,0.7311,1.032,0,4,0,-2,0,0.6435,8.43,0,0,0
2,10.1039,0,1,1,2,1,0.6111,1.1747,0,4,0,4,0,0.057,11.86,0,0,0
3,12.3081,0,0,0,2,3,0.6575,0.9204,0,1,0,-5,0,0.8868,6.2,0,0,0
3,11.032,0,0,0,2,3,0.7717,1.1234,0,4,0,-5,0,0.7421,10.63,0,0,1
3,1.4671,0,1,0,2,3,0.7657,0.8896,2,4,1,-2,6,0.4393,5.01,0,2,0
2,10.5493,1,1,1,2,1,0.6185,1.2911,0,10,0,-1,0,0.0005,21.48,0,0,0
3,-1.2761,0,1,1,2,1,0.79,1.1129,1,4,1,-4,3,0.7315,10.38,0,0,1
2,0.2753,0,1,0,2,3,0.6139,1.1336,1,4,0,-2,2,0.0042,10.87,0,1,0
3,-2.3598,0,0,1,2,1,0.66,0.7517,3,10,2,-1,9,0.6772,8.54,0,0,0
3,-3.5063,0,0,0,2,3,0.6278,0.9441,2,4,1,1,6,0.5179,6.32,0,1,1
3,-1.301,0,0,1,2,1,0.7398,0.8997,2,4,0,-4,6,0.4541,5.26,0,1,0
3,-1.2761,0,0,1,2,2,0.6922,1.0498,2,4,0,0,6,0.6619,8.86,0,0,0
2,-1.301,0,0,0,1,2,0.7475,1.1018,2,5,0,-2,4,0.0011,10.11,0,0,1
3,9.5951,0,1,0,1,3,0.7694,0.8879,1,5,1,-1,3,0.4372,4.97,0,1,0
3,-3.1947,0,0,0,1,3,0.6324,0.6308,1,11,0,-1,3,0.5153,5.63,0,0,1
3,-3.5063,0,0,0,1,3,0.6589,0.9938,2,5,1,-4,6,0.5891,7.52,0,0,0
3,-0.9463,0,0,1,1,1,0.7211,0.9728,2,5,0,-12,6,0.5596,7.01,0,0,0
3,0.0,1,0,0,1,3,0.6456,0.6865,1,11,2,11,3,0.5955,6.97,0,0,0
2,-1.301,0,0,0,1,2,0.6046,1.166,1,5,0,-2,2,0.0449,11.65,0,0,1
3,-2.3598,0,0,1,1,1,0.6269,0.6327,2,11,1,0,6,0.5185,5.68,0,1,0
2,0.0,1,0,0,1,2,0.6231,0.8773,0,11,1,4,0,0.066,11.55,0,0,1
2,-0.9463,0,0,0,1,2,0.6092,4.683,1,5,1,4,2,0.4342,96.06,0,1,2
3,-2.3598,0,0,0,1,2,0.6722,0.7456,2,11,1,10,6,0.6714,8.39,0,0,0
2,11.032,0,0,1,1,1,0.6148,1.1612,0,5,0,-6,0,0.038,11.53,0,0,0
3,14.5401,0,0,1,1,1,0.7289,1.0329,0,5,0,3,0,0.6445,8.45,0,0,0
3,-0.6347,0,0,0,1,3,0.7767,0.7043,1,11,1,8,3,0.6218,7.4,0,0,0
3,-0.9463,0,0,1,1,1,0.8028,0.875,1,5,0,-12,3,0.4182,4.66,0,1,0
2,-3.1947,0,0,0,1,2,0.5352,3.1196,1,11,1,1,2,0.275,65.37,0,0,2
2,1.5461,0,0,0,1,2,0.5806,0.8388,0,11,0,7,0,0.0248,10.63,0,0,0
2,-4.1085,0,0,1,1,1,0.605,3.6853,2,5,2,3,4,0.399,72.11,0,2,1
3,-0.6347,0,0,1,3,3,0.7667,0.7792,1,6,0,-3,3,0.7068,9.2,0,0,0
2,-3.1947,0,0,1,3,3,0.6378,4.0669,2,6,0,-3,4,0.2825,88.1,0,1,1
3,11.032,0,0,0,1,3,0.6442,2.0631,2,5,1,2,6,0.7853,33.18,0,2,1
3,0.2753,0,0,1,3,2,0.6611,1.0625,1,12,1,5,3,0.6767,9.16,0,1,0
1,-2.3598,0,0,1,2,2,0.5092,5.0274,1,13,1,9,1,0.1484,111.15,0,1,2
2,0.5869,0,0,1,3,3,0.6102,0.8513,0,6,0,3,0,0.0406,10.93,0,0,0
3,-0.9463,0,0,1,3,1,0.725,0.9055,1,12,1,1,3,0.4626,5.4,0,0,0
2,13.8234,0,0,1,3,1,0.6153,1.0143,0,3,0,1,0,0.0984,8.45,0,0,0
3,-0.9645,0,0,1,3,2,0.7811,0.7031,2,6,1,5,6,0.6197,7.37,0,1,0
3,-4.1085,0,0,1,3,2,0.7875,1.1145,2,12,1,-4,6,0.7331,10.41,0,0,0
2,-2.3598,0,0,0,2,3,0.6231,0.7741,2,7,1,-2,4,0.0005,9.07,0,2,1
2,-0.9463,0,0,1,3,2,0.6258,3.6162,1,12,1,5,2,0.363,70.45,0,1,2
3,-0.3116,0,0,1,3,3,0.8,0.8759,1,12,2,6,3,0.4198,4.69,0,0,0
2,0.0,1,0,1,3,2,0.6231,1.036,0,12,1,8,0,0.0005,8.53,0,0,1
3,-3.1947,0,0,1,2,2,0.6907,0.6072,1,7,1,6,3,0.4821,5.07,0,0,0
3,0.2753,0,0,1,3,1,0.7925,1.0751,1,12,1,7,3,0.6909,9.47,0,0,0
3,-1.301,0,0,1,3,2,0.7583,1.1297,2,12,2,5,6,0.7489,10.78,0,0,0
2,-0.6427,0,0,1,2,2,0.5383,15.1878,2,7,2,6,4,0.5513,240.0,0,2,1
3,1.4671,0,0,1,3,3,0.6676,0.9281,2,12,2,3,6,0.4953,5.94,0,1,0
2,0.3298,0,1,1,2,1,0.5847,0.9519,0,1,0,-10,0,0.0207,6.95,0,0,1
2,-0.9894,0,0,1,2,1,0.6019,0.8554,2,7,2,5,4,0.0464,11.03,0,0,0
3,0.3116,0,0,1,2,1,0.75,0.7882,2,7,0,2,6,0.7173,9.41,0,0,1
2,12.5472,0,0,1,3,2,0.6292,2.215,0,12,0,5,0,0.0037,36.83,0,0,0
2,14.5401,0,0,0,2,3,0.6231,1.0825,1,13,0,7,2,0.0005,9.65,0,1,2
3,-3.1947,0,0,0,2,3,0.7044,0.733,2,7,0,-2,6,0.6561,8.09,0,1,0
3,-2.6714,0,0,1,2,2,0.6444,0.9377,2,13,2,12,6,0.5084,6.17,0,1,0
3,0.0,1,0,1,2,2,0.7658,0.7795,1,7,1,-3,3,0.7073,9.21,0,1,0
3,-0.9463,0,0,1,2,2,0.7867,0.9512,2,13,0,0,6,0.5285,6.49,0,0,0
2,-4.1085,0,0,1,2,2,0.5194,2.2815,2,13,2,6,4,0.0867,38.42,0,1,0
3,-3.5063,0,0,0,2,3,0.7037,0.9136,3,13,3,4,9,0.4747,5.59,0,3,0
3,19.0401,0,0,0,2,3,0.6433,0.6872,0,7,0,-2,0,0.5965,6.99,0,0,0
3,4.2761,0,0,0,2,3,0.6644,1.0609,1,13,1,13,3,0.6751,9.13,0,0,0
3,-3.5063,0,0,1,2,1,0.6678,1.0593,2,13,3,2,6,0.6735,9.09,0,0,0
3,-1.2761,0,0,1,2,2,0.7767,0.9545,3,13,3,9,9,0.5332,6.57,0,1,0
3,-3.5063,0,0,0,1,3,0.638,0.94,2,17,1,11,6,0.5121,6.22,0,1,0
3,18.373,0,0,1,1,1,0.75,0.7139,0,11,1,9,0,0.6345,7.63,0,0,0
2,0.0,1,1,0,1,2,0.6231,0.7462,0,8,1,1,0,0.0005,8.4,0,0,1
3,13.286,0,0,1,1,1,0.65,0.7563,1,8,1,-3,3,0.682,8.65,0,1,0
3,-0.9463,0,0,0,2,3,0.6602,0.9313,2,13,2,7,6,0.4995,6.02,0,2,0
3,0.0,1,1,0,1,2,0.7954,0.5663,0,8,1,1,0,0.4225,4.09,0,0,0
3,-3.5063,0,0,1,2,2,0.6856,0.9848,1,13,0,0,3,0.5765,7.3,0,0,0
3,0.3116,0,0,0,1,2,0.625,0.6333,0,8,0,-5,0,0.5195,5.69,0,0,1
3,4.9441,0,0,0,1,3,0.7022,1.0448,0,14,0,14,0,0.6572,8.74,0,0,0
3,4.2761,0,0,0,1,3,0.7625,1.0937,0,14,0,11,0,0.7094,9.91,0,0,0
3,0.0,1,0,0,1,2,0.7356,0.6567,0,8,2,4,0,0.5527,6.26,0,0,0
2,1.054,0,0,0,1,3,0.6317,3.2065,0,14,0,14,0,0.2153,60.62,0,0,1
3,-0.3116,0,0,0,1,2,0.8017,1.0472,1,14,1,10,3,0.6603,8.8,0,0,1
3,-3.1947,0,0,1,3,1,0.7111,0.5995,2,0,0,-11,6,0.4705,4.88,0,1,0
2,-2.6714,0,0,0,1,3,0.5792,1.1508,1,14,1,14,2,0.0253,11.28,0,0,0
1,0.2753,0,1,1,3,2,0.5283,5.2269,0,0,0,-1,0,0.1344,109.11,0,0,2
3,12.5472,0,0,1,1,1,0.7533,1.0241,0,14,0,6,0,0.6329,8.24,0,0,0
2,14.5401,0,0,0,1,2,0.5056,3.1329,1,14,1,10,2,0.2121,58.85,0,1,0
3,18.9768,0,0,0,1,3,0.6367,1.0008,0,14,0,14,0,0.5997,7.68,0,0,0
3,-0.3116,0,0,0,1,2,0.6898,0.919,2,14,2,1,6,0.4826,5.72,0,0,0
3,0.0,1,0,1,3,3,0.6844,0.674,1,0,0,-12,3,0.577,6.67,0,1,0
2,-0.3116,0,0,0,1,3,0.6058,3.684,1,14,1,11,2,0.3985,72.08,0,0,1
2,0.3116,0,0,1,2,1,0.6148,0.8852,1,1,0,-16,2,0.0697,11.74,0,0,1
3,-2.6714,0,0,1,3,1,0.7593,0.8919,2,6,1,-5,6,0.443,5.07,0,0,0
2,-0.6347,0,0,1,2,2,0.6139,0.8866,1,1,0,-9,2,0.0702,11.77,0,0,0
3,1.4671,0,0,1,3,3,0.6815,0.9224,0,6,1,0,0,0.4873,5.8,0,0,0
3,0.0,1,0,1,2,2,0.8033,0.634,1,1,0,-6,3,0.5206,5.71,0,0,0
3,0.2753,0,0,1,3,3,0.7167,0.9743,1,6,0,0,3,0.5617,7.05,0,0,0
2,2.7367,0,0,0,2,3,0.5717,15.15,1,1,0,-8,2,0.5298,240.0,0,1,2
3,-2.6714,0,0,1,3,2,0.77,1.0176,1,6,2,5,3,0.625,8.09,0,0,1
3,13.5788,0,0,1,2,1,0.7685,0.5769,0,1,0,1,0,0.4378,4.34,0,0,0
1,0.5869,0,0,1,2,1,0.5258,5.168,0,1,0,-4,0,0.1624,114.53,0,0,2
3,-2.6714,0,0,1,2,2,0.7185,0.9079,1,7,1,6,3,0.4662,5.45,0,0,0
3,0.3116,0,0,1,2,2,0.6787,0.6121,1,1,0,-15,3,0.4889,5.19,0,0,1
3,-13.4935,0,0,1,3,2,0.6417,13.4056,3,3,1,2,9,0.404,240.0,0,0,0
3,-0.3116,0,0,1,2,2,0.78,1.1185,2,7,0,-6,6,0.7373,10.51,0,1,0
3,0.3116,0,0,0,2,3,0.6954,0.6053,1,1,0,1,3,0.4794,5.02,0,0,1
3,0.0,1,0,0,2,3,0.8033,0.5909,1,4,0,-8,3,0.6803,2.96,0,0,0
2,2.3095,0,0,1,2,2,0.5264,12.5565,1,1,0,-6,2,0.1324,240.0,0,1,0
3,12.5472,0,1,1,2,2,0.6843,0.9217,0,7,0,-3,0,0.4858,5.79,0,0,0
3,-0.6347,0,0,0,2,3,0.8008,0.7405,2,1,0,-8,6,0.6656,8.27,0,0,0
3,-0.3116,0,0,1,2,1,0.8017,1.0619,1,7,0,-7,3,0.6767,9.15,0,0,0
3,-0.9894,0,0,1,2,2,0.7689,0.707,1,1,0,-3,3,0.6255,7.46,0,0,0
2,0.0,1,0,1,2,1,0.5481,2.3673,0,7,1,2,0,0.1931,40.48,0,0,0
3,-3.5063,0,0,1,2,2,0.7,0.98,2,7,1,0,6,0.5696,7.19,0,0,1
2,15.2306,0,0,1,2,1,0.6111,1.142,0,7,0,-10,0,0.0132,11.07,0,0,0
2,3.7969,0,0,1,2,2,0.5692,0.6812,0,1,0,-12,0,0.46,6.58,0,0,2
3,1.2345,0,0,0,2,3,0.7533,1.0987,0,7,0,-2,0,0.7152,10.03,0,0,0
3,5.2556,0,0,0,1,2,0.7144,0.7291,1,2,0,-5,3,0.6514,7.99,0,0,0
3,-1.301,0,0,1,2,2,0.6222,1.0055,2,7,1,0,6,0.6065,7.8,0,1,0
3,-2.3598,0,0,0,1,2,0.6333,0.6906,1,2,0,-8,3,0.6013,7.07,0,0,0
3,-4.1085,0,0,0,1,2,0.6325,2.0763,2,8,1,-2,6,0.7928,33.5,0,1,1
3,13.8065,0,0,0,1,3,0.7306,0.5916,1,2,0,2,3,0.4594,4.69,0,1,0
3,-0.3116,0,0,0,1,2,0.6481,0.8525,1,8,1,-5,3,0.4003,4.13,0,0,0
2,13.286,0,0,0,1,2,0.6089,0.904,0,2,0,1,0,0.076,12.19,0,0,1
3,9.5951,0,0,0,1,2,0.7011,1.0456,1,8,1,7,3,0.6577,8.76,0,0,0
3,0.5869,0,0,1,1,1,0.7344,0.6573,0,2,0,0,0,0.5533,6.27,0,0,0
3,-2.6714,0,0,0,1,2,0.7833,0.9521,2,8,2,7,6,0.5301,6.52,0,0,0
3,-1.301,0,0,1,1,1,0.7975,1.1099,2,8,0,0,6,0.7273,10.3,0,1,0
3,-1.301,0,0,0,1,2,0.7967,1.1105,2,8,2,1,6,0.7278,10.32,0,1,0
3,-1.2761,0,0,1,3,2,0.7537,0.8942,1,9,1,2,3,0.4462,5.13,0,0,0
3,-2.6714,0,0,1,3,1,0.7491,0.8958,1,9,2,4,3,0.4488,5.16,0,0,1
1,0.0,1,0,1,2,1,0.4944,2.5319,0,10,0,5,0,0.0032,44.43,0,0,1
2,1.2761,0,0,1,3,2,0.5306,1.002,0,0,0,-13,0,0.0824,8.15,0,0,0
1,12.9744,0,0,1,1,1,0.5815,4.2342,0,11,0,9,0,0.0064,85.29,0,0,2
2,-0.3116,0,0,0,1,2,0.6181,0.9553,2,11,2,7,4,0.0005,6.59,0,1,0
2,-0.6022,0,0,1,3,3,0.5511,1.0393,1,9,1,6,2,0.3487,6.46,0,0,2
3,-0.3116,0,0,1,1,1,0.6361,0.9407,2,2,0,-6,6,0.5132,6.24,0,0,0
2,8.417,0,0,1,1,1,0.6367,0.9526,0,11,0,11,0,0.309,4.39,0,0,2
2,-2.9522,0,0,0,2,3,0.7617,13.7508,0,1,0,-5,0,0.0729,240.0,0,0,1
2,9.5951,0,0,1,3,3,0.6176,1.1514,0,9,0,6,0,0.0264,11.3,0,0,0
2,-1.7251,0,1,0,1,2,0.6883,0.8669,1,2,0,-2,2,0.0292,9.59,0,1,1
2,-0.5869,0,0,1,3,3,0.6181,0.7769,1,0,0,0,2,0.0005,8.7,0,0,0
3,0.0,1,0,0,2,3,0.6454,0.8549,1,13,2,4,3,0.4019,4.18,0,0,0
2,2.7681,0,1,1,2,2,0.5361,1.0725,0,7,0,-3,0,0.2,16.23,0,0,0
2,7.6155,0,0,1,2,2,0.6065,0.808,0,4,0,-9,0,0.2971,9.7,0,0,1
2,14.5401,0,0,1,2,2,0.6028,1.1668,1,1,0,-12,2,0.0459,11.67,0,1,0
3,-0.9894,0,0,1,3,2,0.7522,0.6511,1,12,1,11,3,0.5448,6.12,0,1,0
2,-3.7969,0,0,1,3,2,0.5944,0.8344,1,9,1,2,2,0.0195,10.52,0,0,0
2,0.3298,0,0,1,3,2,0.5796,1.0778,0,6,0,-1,0,0.175,9.97,0,0,0
3,-1.301,0,0,1,3,3,0.7575,1.6473,3,12,3,6,9,0.7174,23.2,0,1,1
3,-1.5514,0,0,1,3,3,0.6611,1.0082,1,0,0,-6,3,0.3929,14.25,1,0,0
1,-1.5763,0,1,1,3,3,0.513,4.5393,1,0,0,-6,1,0.0043,99.0,0,1,2
2,-0.5869,0,0,1,3,3,0.6167,0.8513,1,0,0,-3,2,0.0005,10.48,0,0,0
2,9.8286,0,0,1,3,1,0.6759,0.7315,0,0,0,0,0,0.0011,7.61,0,0,0
3,-0.6347,0,0,1,2,1,0.7783,0.7715,1,13,1,2,3,0.6994,9.01,0,0,0
2,16.251,0,0,1,3,3,0.6358,4.6323,0,0,0,0,0,0.2846,101.23,0,0,1
3,21.9251,0,0,1,3,2,0.663,1.0064,0,0,0,0,0,0.3919,14.21,0,0,0
1,-1.5514,0,0,1,3,3,0.5185,4.394,1,0,0,-6,1,0.0032,95.51,0,0,1
3,-0.2753,0,0,1,3,1,0.7617,1.3698,2,0,0,-14,6,0.7099,22.93,0,0,0
3,-3.5063,0,1,1,2,2,0.6417,0.9384,1,1,0,-9,3,0.51,6.19,0,0,0
1,17.6034,0,0,1,3,3,0.5019,0.9408,0,6,0,3,0,0.0543,12.81,0,0,1
3,-1.5514,0,1,1,3,1,0.7708,2.4021,2,0,0,-2,6,0.8156,47.7,0,0,1
3,-0.2753,0,1,1,3,2,0.8019,0.9615,1,0,0,-1,3,0.3755,13.13,0,0,1
2,-1.2216,0,0,1,3,3,0.6139,0.8674,2,0,0,-6,4,0.0005,10.87,0,0,0
2,12.6991,0,0,1,3,3,0.5956,4.8774,0,0,0,-6,0,0.3826,107.11,0,0,1
2,12.2719,0,0,1,3,1,0.6111,0.7841,0,0,0,-11,0,0.0005,8.87,0,0,0
3,-3.7816,0,0,1,3,2,0.8008,0.9629,2,0,0,-13,6,0.3761,13.16,0,1,1
2,-1.5763,0,1,1,3,3,0.6167,0.7333,1,0,0,-6,2,0.0005,7.65,0,0,0
3,-0.5869,0,0,1,3,3,0.788,0.755,2,0,0,-12,6,0.3932,8.17,0,1,0
3,0.9591,0,0,1,3,1,0.8017,0.8165,0,0,0,-5,0,0.389,9.65,0,0,0
1,-1.5763,0,0,1,3,2,0.6017,2.9566,2,0,0,-4,2,0.0154,61.01,0,1,1
2,-1.5763,0,0,1,3,2,0.6231,2.0723,2,0,0,-1,4,0.0197,39.79,0,1,1
3,-0.5869,0,0,1,3,2,0.7898,0.7639,2,0,0,-1,6,0.3923,8.39,0,0,0
2,22.231,0,0,1,3,1,0.5861,1.4244,0,0,0,0,0,0.0227,24.24,0,0,0
3,-2.9467,0,0,1,2,2,0.7713,1.1624,1,1,0,-3,3,0.4362,17.95,0,0,0
2,-1.4371,0,0,0,2,3,0.6133,0.8794,1,7,0,-8,2,0.3319,11.42,0,0,2
2,19.6748,0,0,1,2,1,0.62,0.6836,0,10,0,2,0,0.0005,5.19,0,0,1
2,14.2648,0,1,1,2,2,0.6308,3.3117,1,1,0,0,2,0.2194,69.53,0,1,1
3,-1.5514,0,0,1,2,1,0.7978,0.8421,1,1,0,-7,3,0.3859,10.26,0,0,0
2,0.0,1,0,1,3,2,0.612,12.577,0,9,0,-4,0,0.1564,240.0,0,0,0
3,4.0008,0,0,0,2,3,0.8033,0.7668,1,1,0,1,3,0.3934,8.46,0,1,0
3,4.0008,0,0,0,2,3,0.6602,1.0091,1,1,0,1,3,0.3935,14.27,0,0,0
3,0.5869,0,0,1,3,3,0.7908,0.8013,1,3,1,3,3,0.731,9.73,0,0,0
3,-1.5763,0,0,1,2,2,0.675,0.9931,3,1,0,-3,9,0.385,13.89,0,1,0
3,0.0,1,1,1,2,2,0.688,0.976,2,1,0,0,6,0.3776,13.48,1,2,0
3,4.6687,0,1,1,2,2,0.7989,0.8301,1,1,0,0,3,0.3869,9.97,0,1,0
3,4.6687,0,0,0,2,3,0.6907,0.9685,0,1,0,-11,0,0.3761,13.3,0,0,0
1,14.2648,0,0,1,2,2,0.5241,5.3805,0,1,0,-9,0,0.0909,119.18,0,0,2
3,-1.5763,0,1,1,2,1,0.8019,0.9404,1,1,0,-7,3,0.3755,12.62,0,1,0
3,4.6687,0,0,1,2,2,0.8022,0.9544,1,1,0,-3,3,0.3755,12.96,0,0,0
3,13.4935,0,0,1,2,2,0.8017,0.6048,0,10,0,3,0,0.6877,3.3,0,0,0
3,-0.5869,0,0,1,2,1,0.8,1.0203,2,1,0,-4,6,0.3993,14.54,0,0,0
2,-3.7816,0,0,1,2,2,0.5028,3.4175,2,1,0,-3,4,0.2131,72.07,0,1,0
3,-2.2301,0,1,1,2,1,0.6475,0.9255,1,4,1,2,3,0.8932,6.32,0,0,0
3,-0.2753,0,0,1,2,1,0.8022,0.9515,2,1,0,-13,6,0.3755,12.89,0,0,0
3,-4.3838,0,0,1,2,1,0.8008,0.8723,1,1,0,-13,3,0.3803,10.99,0,1,0
2,4.6687,0,0,0,2,3,0.6156,1.3099,0,7,0,7,0,0.0005,21.49,0,0,1
3,0.0,1,1,1,2,1,0.6741,0.9941,1,1,0,-1,3,0.3855,13.91,0,1,0
3,1.1918,0,1,1,2,2,0.8008,0.9606,2,1,0,-9,6,0.3755,13.11,0,0,0
3,-1.2216,0,0,1,2,2,0.8011,0.9264,1,1,0,-6,3,0.3787,12.29,0,0,0
3,0.9591,0,0,1,2,1,0.662,1.0076,0,1,0,-1,0,0.3924,14.23,0,0,0
2,7.6325,0,0,1,2,1,0.6222,0.8117,0,1,0,1,0,0.0005,9.53,0,0,0
2,12.2719,0,0,1,2,2,0.6167,0.9453,1,1,0,0,2,0.0005,12.74,0,0,0
3,-1.5514,0,0,1,2,2,0.8008,0.927,2,1,0,-3,6,0.3787,12.3,0,0,0
3,4.6687,0,0,1,2,1,0.7792,1.3583,1,1,0,-13,3,0.6988,22.65,0,0,0
3,-0.2753,0,0,0,2,3,0.8022,0.7447,3,1,0,-14,9,0.3942,7.93,0,1,0
3,9.9624,0,0,0,2,3,0.6593,1.0104,2,1,0,-11,6,0.394,14.3,0,2,0
